group_id,post_id
1073957686041786,2821785691258968
1073957686041786,2821785361259001
1073957686041786,2821777381259799
1073957686041786,2821698374601033
1073957686041786,2821694781268059
1073957686041786,2821688417935362
1739852386045883,3398026880228417
1739852386045883,3398026773561761
1739852386045883,3398026680228437
1739852386045883,3398018516895920
1739852386045883,3398013026896469
1739852386045883,3398012840229821
1739852386045883,3398012310229874
976558619150163,1871934496279233
237621793368816,1010979209366400
976558619150163,1868806443258705
976558619150163,1871934046279278
976558619150163,1871925006280182
976558619150163,1871923852946964
976558619150163,1869571336515549
976558619150163,1871914299614586
237621793368816,1011218476009140
237621793368816,1011215259342795
237621793368816,1011214746009513
237621793368816,1011214242676230
237621793368816,1011208029343518
649027869251783,703810857106817
649027869251783,728889711265598
649027869251783,732156630938906
649027869251783,729302101224359
711225992560661,1213071865709402
1661156220788437,2721032751467440
684586655073166,1519858888212601
711225992560661,1214715942211661
711225992560661,1213692548980667
711225992560661,1214077662275489
711225992560661,1214081355608453
711225992560661,1214676768882245
711225992560661,1211817762501479
1661156220788437,2721029028134479
1661156220788437,2721026748134707
1661156220788437,2721022204801828
1661156220788437,2721021444801904
1661156220788437,2719867448250637
1661156220788437,2721004341470281
684586655073166,1516318411899982
684586655073166,1516694035195753
684586655073166,1520619551469868
684586655073166,1519847784880378
684586655073166,1487715078093649
684586655073166,1484942071704283
160333847913434,651178538828960
160333847913434,651415062138641
160333847913434,649006829046131
160333847913434,645103672769780
160333847913434,645944659352348
160333847913434,643457916267689
160333847913434,651493695464111
1073957686041786,2821624434608427
1073957686041786,2818479814922889
1073957686041786,2821506337953570
1073957686041786,2820935734677297
1073957686041786,2821464164624454
1739852386045883,3398012113563227
1739852386045883,3398010166896755
1739852386045883,3397198680311237
1739852386045883,3398006640230441
1739852386045883,3398005253563913
1739852386045883,3397997873564651
1739852386045883,3397995303564908
976558619150163,1871834249622591
976558619150163,1871912336281449
976558619150163,1870565383082811
976558619150163,1871906926281990
976558619150163,1871906316282051
711225992560661,1214718292211426
711225992560661,1214684642214791
711225992560661,1214703062212949
711225992560661,1214783162204939
237621793368816,1011213362676318
237621793368816,1011212939343027
237621793368816,1010995706031417
237621793368816,1010886672708987
237621793368816,1011211669343154
237621793368816,1011158719348449
237621793368816,1011161532681501
1661156220788437,2721000994803949
1661156220788437,2720996371471078
1661156220788437,2720982794805769
1661156220788437,2720979008139481
1661156220788437,2720953158142066
1661156220788437,2720977898139592
684586655073166,1515527741979049
684586655073166,1443644609167363
684586655073166,1519615648236925
684586655073166,1494399497425207
684586655073166,1520372351494588
684586655073166,1520290181502805
684586655073166,1520251618173328
649027869251783,729965121158057
649027869251783,730706091083960
649027869251783,730176877803548
649027869251783,730179001136669
160333847913434,650895158857298
160333847913434,650990415514439
160333847913434,622428395037308
160333847913434,652179275395553
160333847913434,626434527970028
160333847913434,652020345411446
1073957686041786,2821366387967565
1073957686041786,2821360351301502
1073957686041786,2821354657968738
1073957686041786,2821338981303639
1739852386045883,3397995070231598
1739852386045883,3397994920231613
1739852386045883,3397994603564978
1739852386045883,3397994360231669
1739852386045883,3397548373609601
1739852386045883,3397993350231770
1739852386045883,3397980980233007
711225992560661,1211589822524273
711225992560661,1214799515536637
711225992560661,1214788582204397
711225992560661,1213706628979259
711225992560661,1214662702216985
711225992560661,1214618235554765
711225992560661,1214621298887792
237621793368816,1011211072676547
237621793368816,1011201622677492
237621793368816,1011210669343254
237621793368816,1011210369343284
237621793368816,1011121126018875
237621793368816,1010876549376666
237621793368816,1011208526010135
684586655073166,1484737021724788
684586655073166,1520293841502439
684586655073166,1517139168484573
684586655073166,1518107648387725
684586655073166,1515243858674104
684586655073166,1519191008279389
684586655073166,1515352608663229
976558619150163,1871905826282100
976558619150163,1871905409615475
976558619150163,1871905009615515
976558619150163,1871583456314337
976558619150163,1871900872949262
976558619150163,1871790316293651
976558619150163,1871895099616506
1661156220788437,2720976198139762
1661156220788437,2720975498139832
1661156220788437,2720971294806919
1661156220788437,2720970081473707
1661156220788437,2720967494807299
1661156220788437,2720960758141306
649027869251783,714958132658756
649027869251783,729393274548575
649027869251783,728640104623892
649027869251783,716373139183922
649027869251783,729381647883071
649027869251783,728916284596274
649027869251783,717018399119396
160333847913434,631194714160676
160333847913434,645044129442401
160333847913434,652152212064926
160333847913434,652116682068479
160333847913434,651471248799689
160333847913434,628084701138344
160333847913434,649046465708834
1073957686041786,2821311881306349
1073957686041786,2820856984685172
1073957686041786,2821258841311653
1073957686041786,2821254371312100
1073957686041786,2821236471313890
1073957686041786,2821234251314112
1073957686041786,2821231017981102
711225992560661,1213226109027311
711225992560661,1209896062693649
711225992560661,1214470942236161
711225992560661,1214499582233297
711225992560661,1213167579033164
684586655073166,1518176175047539
684586655073166,1515529665312190
684586655073166,1517871828411307
684586655073166,1480506042147886
684586655073166,1505940939604396
684586655073166,1516645145200642
684586655073166,1516324431899380
1661156220788437,2720963858140996
1661156220788437,2720962684807780
1661156220788437,2720962484807800
1661156220788437,2720951401475575
1661156220788437,2720948474809201
1661156220788437,2720946664809382
237621793368816,1011208789343442
237621793368816,1011185682679086
237621793368816,1011207509343570
237621793368816,1011206579343663
237621793368816,1011205796010408
237621793368816,1011205732677081
237621793368816,1011205559343765
649027869251783,715221109299125
649027869251783,720922678728968
649027869251783,724436908377545
649027869251783,726673234820579
976558619150163,1871894946283188
976558619150163,1871891152950234
976558619150163,1871864912952858
976558619150163,1871887212950628
976558619150163,1871885022950847
976558619150163,1871883242951025
976558619150163,1867411450064871
1739852386045883,3397977523566686
1739852386045883,3397971670233938
1739852386045883,3397522910278814
1739852386045883,3397957663568672
160333847913434,648491325764348
160333847913434,626120038001477
160333847913434,622427488370732
160333847913434,622638751682939
160333847913434,650788198867994
160333847913434,651857195427761
160333847913434,636532816960199
1073957686041786,2821211064649764
1073957686041786,2821209611316576
1073957686041786,2821207994650071
1073957686041786,2821185451318992
1073957686041786,2821186774652193
1073957686041786,2821181794652691
1073957686041786,2821179064652964
711225992560661,1213294052353850
711225992560661,1213652965651292
711225992560661,1213674732315782
711225992560661,1213682012315054
711225992560661,1213682662314989
684586655073166,1515899588608531
684586655073166,1498814096983747
684586655073166,1515935171938306
684586655073166,1500706290127861
684586655073166,1515564721975351
684586655073166,1475271942671296
1661156220788437,2720942818143100
1661156220788437,2720059761564739
1661156220788437,2720939648143417
1661156220788437,2720937041477011
1661156220788437,2720934554810593
1661156220788437,2720932251477490
237621793368816,1011205216010466
237621793368816,1011204326010555
237621793368816,1011203426010645
237621793368816,1011149919349329
237621793368816,1010881056042882
237621793368816,1011187542678900
237621793368816,1011201939344127
649027869251783,713512849469951
649027869251783,712296509591585
649027869251783,717494662405103
649027869251783,721681478653088
649027869251783,726674368153799
976558619150163,1866686046804078
976558619150163,1858165870989429
976558619150163,1871880682951281
976558619150163,1871880572951292
976558619150163,1850130338459649
976558619150163,1861058827366800
1739852386045883,3391552410875864
1739852386045883,3396193923745046
1739852386045883,3397931630237942
1739852386045883,3397231170307988
1739852386045883,3397905136907258
1739852386045883,3397892923575146
1739852386045883,3394783463886092
160333847913434,621366138476867
160333847913434,624881888125292
160333847913434,650975635515917
160333847913434,649626125650868
160333847913434,647734882506659
160333847913434,600246460588835
711225992560661,1213698738980048
711225992560661,1213742038975718
711225992560661,1213754778974444
711225992560661,1213808992302356
711225992560661,1213930108956911
1073957686041786,2821129881324549
1073957686041786,2821121747992029
1073957686041786,2821066144664256
1073957686041786,2821061781331359
1073957686041786,2821060601331477
1073957686041786,2821051917999012
1661156220788437,2720783108159071
1661156220788437,2720926341478081
1661156220788437,2720920228145359
1661156220788437,2720910848146297
1661156220788437,2720909421479773
1661156220788437,2720908931479822
1661156220788437,2720906714813377
684586655073166,1499063676958789
684586655073166,1515390141992809
684586655073166,1515287948669695
684586655073166,1515268735338283
684586655073166,1506604706204686
684586655073166,1508248129373677
684586655073166,1488355104696313
237621793368816,1011129119351409
237621793368816,1011199422677712
237621793368816,1011197882677866
237621793368816,1011197716011216
237621793368816,1011196972677957
237621793368816,1011196192678035
237621793368816,1011196049344716
649027869251783,722769395210963
649027869251783,694086538079249
649027869251783,706784013476168
649027869251783,723082678512968
649027869251783,712285012926068
649027869251783,722347158586520
649027869251783,721856461968923
976558619150163,1860026524136697
976558619150163,1871878912951458
976558619150163,1871863409619675
976558619150163,1871878126284870
976558619150163,1861032027369480
976558619150163,1871873452952004
976558619150163,1871869032952446
1739852386045883,3397875650243540
1739852386045883,3397872376910534
1739852386045883,3391965264167912
1739852386045883,3397554473608991
1739852386045883,3397469566950815
1739852386045883,3397554433608995
1739852386045883,3397864863577952
160333847913434,584282212185260
160333847913434,576896576257157
160333847913434,646416115971869
160333847913434,649553872324760
160333847913434,633673497246131
160333847913434,648417375771743
160333847913434,646354922644655
711225992560661,1214014282281827
711225992560661,1214065825610006
711225992560661,1214068085609780
711225992560661,1214072998942622
711225992560661,1214073908942531
711225992560661,1214076512275604
711225992560661,1214076905608898
1073957686041786,2821049397999264
1073957686041786,2821042841333253
1073957686041786,2821042134666657
1073957686041786,2821031818001022
1073957686041786,2820998694671001
1073957686041786,2820982611339276
1661156220788437,2720848664819182
1661156220788437,2720900011480714
1661156220788437,2720897438147638
1661156220788437,2720894951481220
1661156220788437,2720885908148791
237621793368816,1010982626032725
237621793368816,1011160939348227
237621793368816,1011119222685732
237621793368816,1010500896080898
237621793368816,1011193556011632
237621793368816,1011192642678390
649027869251783,722048455283057
649027869251783,719702475517655
649027869251783,721732111981358
649027869251783,714502549370981
649027869251783,716815095806393
649027869251783,718359205651982
684586655073166,1499955166869640
684586655073166,1490269274504896
684586655073166,1476684479196709
684586655073166,1480311832167307
684586655073166,1484245075107316
684586655073166,1470957689769388
684586655073166,1468925219972635
976558619150163,1871867876285895
976558619150163,1871862759619740
976558619150163,1871664189639597
976558619150163,1869952429810773
976558619150163,1870919256380757
976558619150163,1871852512954098
976558619150163,1871850279620988
1739852386045883,3397849703579468
1739852386045883,3396713780359727
1739852386045883,3397600286937743
1739852386045883,3397642500266855
1739852386045883,3397254653638973
1739852386045883,3397767646921007
1739852386045883,3397767066921065
711225992560661,1214078188942103
711225992560661,1214115425605046
711225992560661,1214386015577987
711225992560661,1214415655575023
711225992560661,1214442648905657
711225992560661,1139158709767385
160333847913434,650617275551753
160333847913434,650793198867494
160333847913434,631319150814899
160333847913434,650342158912598
160333847913434,577825356164279
160333847913434,577822369497911
160333847913434,650233095590171
1073957686041786,2820963844674486
1073957686041786,2820920151345522
1073957686041786,2820915458012658
1073957686041786,2820894578014746
1073957686041786,2820855978018606
1073957686041786,2820766728027531
1073957686041786,2820737004697170
1661156220788437,2720884494815599
1661156220788437,2720881384815910
1661156220788437,2720874951483220
1661156220788437,2720868628150519
1661156220788437,2720866061484109
1661156220788437,2720863714817677
1661156220788437,2720863241484391
237621793368816,1011192292678425
237621793368816,1011190759345245
237621793368816,1011183059346015
237621793368816,1011190456011942
237621793368816,1010139962783658
237621793368816,1011189676012020
237621793368816,1011189396012048
649027869251783,716427329178503
649027869251783,716306612523908
649027869251783,716885575799345
649027869251783,715615365926366
684586655073166,1465724873626003
684586655073166,1462787920586365
684586655073166,1457171934481297
684586655073166,1447305898801234
684586655073166,1443845399147284
684586655073166,1443601762504981
684586655073166,1432733580258466
1739852386045883,3397747476923024
1739852386045883,3397745143589924
1739852386045883,3394522880578817
1739852386045883,3394591630571942
1739852386045883,3397186883645750
711225992560661,1196416080708314
976558619150163,1871844139621602
711225992560661,1211348009215121
711225992560661,1213117485704840
711225992560661,1212155002467755
711225992560661,1210741919275730
711225992560661,1212734679076454
711225992560661,1213047215711867
976558619150163,1871843729621643
976558619150163,1871842336288449
976558619150163,1871842092955140
976558619150163,1871746252964724
976558619150163,1871840079622008
160333847913434,650183658928448
160333847913434,636295740317240
160333847913434,646423265971154
160333847913434,624585301488284
160333847913434,650264052253742
160333847913434,648229882457159
160333847913434,631990537414427
1073957686041786,2820713648032839
1073957686041786,2818672001570337
1073957686041786,2820019571435580
1073957686041786,2819985204772350
1073957686041786,2819962681441269
1073957686041786,2819958498108354
1073957686041786,2819922948111909
1661156220788437,2720861898151192
1661156220788437,2720855684818480
1661156220788437,2720854731485242
1661156220788437,2720853628152019
1661156220788437,2720851458152236
1661156220788437,2720850394819009
1661156220788437,2720843084819740
649027869251783,715546072599962
649027869251783,714852232669346
649027869251783,713512689469967
237621793368816,1011139889350332
237621793368816,1011012709363050
237621793368816,1010852899379031
237621793368816,984753341988987
237621793368816,1011025922695062
684586655073166,1442140462651111
684586655073166,1442021975996293
684586655073166,1441325122732645
684586655073166,1441238929407931
684586655073166,1440178442847313
684586655073166,1439602389571585
684586655073166,1440464656152025
711225992560661,1212999932383262
711225992560661,1212370125779576
711225992560661,1212888915727697
711225992560661,1212962795720309
711225992560661,1211433589206563
711225992560661,1212464392436816
711225992560661,1212502665766322
1739852386045883,3394578170573288
1739852386045883,3397556133608825
1739852386045883,3397347220296383
1739852386045883,3397680080263097
1739852386045883,3397668416930930
1739852386045883,3397668433597595
976558619150163,1871837309622285
976558619150163,1871836442955705
976558619150163,1850053488467334
976558619150163,1871829199623096
976558619150163,1871826456290037
976558619150163,1871825756290107
976558619150163,1870923529713663
160333847913434,631308670815947
160333847913434,539081213372027
160333847913434,649563725657108
160333847913434,650809588865855
160333847913434,649602185653262
160333847913434,650231458923668
1073957686041786,2819866218117582
1073957686041786,2819822781455259
1073957686041786,2819813008122903
1073957686041786,2819795584791312
1073957686041786,2819767134794157
1073957686041786,2819718791465658
1073957686041786,2819638671473670
649027869251783,712941709527065
649027869251783,711422753012294
1661156220788437,2720724738164908
1661156220788437,2720837811486934
1661156220788437,2720837134820335
1661156220788437,2720836124820436
1661156220788437,2720834478153934
1661156220788437,2720834338153948
1661156220788437,2720830064821042
237621793368816,1011183692679285
237621793368816,1010937346037253
237621793368816,1010767029387618
237621793368816,1011158092681845
237621793368816,1011180479346273
237621793368816,1011180286012959
237621793368816,1011180086012979
1739852386045883,3397390743625364
1739852386045883,3397668290264276
1739852386045883,3397631520267953
1739852386045883,3397659376931834
1739852386045883,3397652643599174
1739852386045883,3397646080266497
1739852386045883,3397643026933469
711225992560661,1212596312423624
711225992560661,1212655909084331
711225992560661,1212655962417659
711225992560661,1212763065740282
711225992560661,1212844932398762
711225992560661,1212969632386292
711225992560661,1212974725719116
684586655073166,1440728286125662
684586655073166,1440389286159562
684586655073166,1440302242834933
684586655073166,1440312709500553
684586655073166,1439803666218124
684586655073166,1439339092931248
684586655073166,1439511752913982
160333847913434,639311943348953
160333847913434,633523560594458
160333847913434,634393583840789
160333847913434,647202812559866
160333847913434,642217616391719
160333847913434,650287302251417
160333847913434,649072382372909
1661156220788437,2720827541487961
1661156220788437,2720824168154965
1661156220788437,2720823211488394
1661156220788437,2719823861588329
1661156220788437,2720822764821772
1661156220788437,2720816831489032
1073957686041786,2819618111475726
649027869251783,712149099606326
649027869251783,710897029731533
1073957686041786,2819517451485792
1073957686041786,2819450021492535
1073957686041786,2819342844836586
1073957686041786,2819329474837923
1073957686041786,2819309954839875
1073957686041786,2819302744840596
237621793368816,1011108302686824
237621793368816,1011179842679670
237621793368816,1011178732679781
237621793368816,1010960079368313
237621793368816,1010065592791095
237621793368816,1010775489386772
237621793368816,1011173902680264
1739852386045883,3396801330350972
1739852386045883,3397637150267390
1739852386045883,3397619213602517
1739852386045883,3397611023603336
1739852386045883,3397582503606188
1739852386045883,3397608336936938
684586655073166,1434288163436341
684586655073166,1438595729672251
684586655073166,1438663429665481
684586655073166,1437893536409137
684586655073166,1437873019744522
684586655073166,1437882063076951
684586655073166,1437698293095328
160333847913434,650342865579194
160333847913434,544499539496861
160333847913434,623216888291792
160333847913434,520810688532413
160333847913434,648370535776427
160333847913434,650148708931943
160333847913434,649764362303711
711225992560661,1212979109052011
711225992560661,1212977245718864
711225992560661,1212988989051023
711225992560661,1212997189050203
711225992560661,1213007049049217
711225992560661,1213057575710831
649027869251783,710838843070685
649027869251783,710166406471262
1661156220788437,2720814711489244
1661156220788437,2720765068160875
1661156220788437,2720811921489523
1661156220788437,2720807341489981
1661156220788437,2719331821637533
1073957686041786,2819169358187268
1073957686041786,2819162238187980
1073957686041786,2819061204864750
1073957686041786,2818969268207277
1073957686041786,2818965428207661
1073957686041786,2818872294883641
237621793368816,1011155442682110
237621793368816,1011170809347240
237621793368816,1010878992709755
237621793368816,1010885559375765
237621793368816,1011167426014245
237621793368816,1011123712685283
1739852386045883,3397606110270494
1739852386045883,3397601946937577
1739852386045883,3397600350271070
1739852386045883,3397592586938513
1739852386045883,3397576986940073
1739852386045883,3397576930273412
1739852386045883,3397576820273423
160333847913434,650384752241672
160333847913434,648297265783754
160333847913434,650226462257501
160333847913434,622420005038147
160333847913434,647122765901204
160333847913434,647859882494159
160333847913434,632701080676706
684586655073166,1437741819757642
684586655073166,1437041319827692
684586655073166,1437666263098531
684586655073166,1437597836438707
684586655073166,1437665739765250
684586655073166,1437681626430328
684586655073166,1437126389819185
711225992560661,1213109299038992
649027869251783,707396423414927
711225992560661,1213127079037214
711225992560661,1210174642665791
711225992560661,1210094329340489
711225992560661,1211431085873480
711225992560661,1210637595952829
711225992560661,1211429935873595
1661156220788437,2720805958156786
1661156220788437,2720804961490219
1661156220788437,2720804854823563
1661156220788437,2720803091490406
1661156220788437,2720800528157329
1661156220788437,2719937664910282
1661156220788437,2720796238157758
1073957686041786,2818865318217672
1073957686041786,2818775968226607
1073957686041786,2818599371577600
1073957686041786,2818590421578495
237621793368816,1011155589348762
237621793368816,1011166259347695
237621793368816,1010916686039319
237621793368816,1011022539362067
237621793368816,1011100626020925
160333847913434,621745655105582
160333847913434,631247934155354
160333847913434,649586355654845
160333847913434,648144499132364
160333847913434,645924332687714
160333847913434,636404696973011
160333847913434,635211493758998
1739852386045883,3397556590275446
1739852386045883,3397556496942122
1739852386045883,3397554563608982
1739852386045883,3396864080344697
1739852386045883,3397552150275890
1739852386045883,3397552110275894
1739852386045883,3397552023609236
711225992560661,1211557109194211
711225992560661,1205781913105064
711225992560661,1206745389675383
711225992560661,1211312302552025
711225992560661,1212098179140104
711225992560661,1209184459431476
711225992560661,1211488395867749
649027869251783,708090153345554
649027869251783,708802696607633
649027869251783,705816976906205
1661156220788437,2720796228157759
1661156220788437,2720795018157880
1661156220788437,2720791271491588
1661156220788437,2720784308158951
1661156220788437,2720784241492291
1661156220788437,2720784078158974
1073957686041786,2818561848248019
1073957686041786,2818462068257997
1073957686041786,2818452411592296
1073957686041786,2818410758263128
1073957686041786,2816158678488336
1073957686041786,2818392948264909
1073957686041786,2818379108266293
237621793368816,1010918369372484
237621793368816,1011163342681320
237621793368816,1011163179348003
237621793368816,1011162502681404
237621793368816,1011162462681408
237621793368816,1011020546028933
684586655073166,1436084019923422
160333847913434,629490187664462
684586655073166,1435990503266107
684586655073166,1435909773274180
684586655073166,1435438833321274
684586655073166,1435328289998995
684586655073166,1435289566669534
684586655073166,1435248520006972
160333847913434,621809608432520
160333847913434,629487470998067
160333847913434,643534729593341
160333847913434,647831212497026
160333847913434,637890183491129
160333847913434,647050515908429
976558619150163,1871823422957007
976558619150163,1871823496290333
976558619150163,1871823286290354
976558619150163,1871822589623757
976558619150163,1871821309623885
976558619150163,1871819279624088
976558619150163,1871818579624158
1739852386045883,3397548506942921
649027869251783,703382577149645
1739852386045883,3397548416942930
1739852386045883,3397542430276862
1739852386045883,3397530056944766
1739852386045883,3397529740278131
1739852386045883,3397526933611745
711225992560661,1210898552593400
711225992560661,1212175149132407
711225992560661,1212097699140152
711225992560661,1211277582555497
711225992560661,1210888982594357
1661156220788437,2720783481492367
1661156220788437,2720783254825723
1661156220788437,2720782704825778
1661156220788437,2720782368159145
1661156220788437,2720782314825817
1661156220788437,2720782104825838
1661156220788437,2720781831492532
237621793368816,1011161252681529
237621793368816,1010778389386482
237621793368816,1010813299382991
237621793368816,1011152946015693
237621793368816,1011157696015218
237621793368816,1011157686015219
237621793368816,1011157542681900
1073957686041786,2818362661601271
1073957686041786,2818321688272035
1073957686041786,2818307828273421
1073957686041786,2818302151607322
1073957686041786,2818205778283626
1073957686041786,2818177241619813
1073957686041786,2818150661622471
649027869251783,707976533356916
649027869251783,707976133356956
649027869251783,707550423399527
649027869251783,707542286733674
1739852386045883,3397525053611933
1739852386045883,3397509520280153
1739852386045883,3397518053612633
1739852386045883,3397506790280426
1739852386045883,3396768757020896
1739852386045883,3397497423614696
1739852386045883,3397493160281789
976558619150163,1871814776291205
976558619150163,1871747659631250
976558619150163,1871813082958041
976558619150163,1871811189624897
976558619150163,1871804756292207
976558619150163,1871802722959077
684586655073166,1435194706679020
684586655073166,1435145456683945
684586655073166,1435116343353523
684586655073166,1435021106696380
684586655073166,1434988193366338
684586655073166,1434987960033028
684586655073166,1434987413366416
711225992560661,1210998349250087
160333847913434,597214444225370
711225992560661,1211304712552784
711225992560661,1211354462547809
711225992560661,1211376972545558
711225992560661,1211381459211776
711225992560661,1211383399211582
711225992560661,1211391845877404
160333847913434,648279765785504
160333847913434,645172766096204
160333847913434,644686382811509
160333847913434,648999612380186
160333847913434,647075369239277
160333847913434,626949227918558
1661156220788437,2720781424825906
237621793368816,1011157259348595
237621793368816,1011144182683236
237621793368816,1010804199383901
237621793368816,1011153352682319
237621793368816,1010813082716346
237621793368816,1010171889447132
1661156220788437,2720781384825910
1661156220788437,2720780108159371
1661156220788437,2720779644826084
1661156220788437,2720779418159440
1661156220788437,2720779324826116
1661156220788437,2720777831492932
649027869251783,707396030081633
649027869251783,707443050076931
649027869251783,707397050081531
649027869251783,707215900099646
1073957686041786,2818105658293638
1073957686041786,2818093811628156
1073957686041786,2818041774966693
1073957686041786,2818006174970253
1073957686041786,2817993418304862
1073957686041786,2817977568306447
1739852386045883,3397484036949368
1739852386045883,3397482483616190
1739852386045883,3396683490362756
1739852386045883,3397467520284353
1739852386045883,3391556147542157
1739852386045883,3397459896951782
976558619150163,1871802479625768
976558619150163,1871802386292444
976558619150163,1871800932959256
976558619150163,1871800322959317
976558619150163,1871798002959549
976558619150163,1871797122959637
976558619150163,1871796939626322
649027869251783,705932040228032
237621793368816,1011153746015613
237621793368816,1011019346029053
237621793368816,1011141469350174
237621793368816,1011153096015678
237621793368816,1011151242682530
237621793368816,1011150509349270
684586655073166,1434975746700916
684586655073166,1434954066703084
684586655073166,1434775600054264
684586655073166,1434775736720917
684586655073166,1434709553394202
684586655073166,1434653996733091
684586655073166,1434653646733126
711225992560661,1211416445874944
160333847913434,606574956622652
1661156220788437,2720772528160129
711225992560661,1211542822528973
711225992560661,1211547689195153
711225992560661,1212032929146629
711225992560661,1212034569146465
711225992560661,1212087785807810
711225992560661,1212094665807122
160333847913434,648521409094673
160333847913434,638602806753200
160333847913434,642308086382672
160333847913434,639871789959635
160333847913434,648102669136547
160333847913434,623924491554365
1661156220788437,2720771498160232
1661156220788437,2720770164827032
1661156220788437,2720763251494390
1661156220788437,2720762858161096
1661156220788437,2720761594827889
1661156220788437,2720759284828120
1739852386045883,3396909197006852
1739852386045883,3397452713619167
1739852386045883,3392399974124441
1739852386045883,3397444553619983
1073957686041786,2817930628311141
1073957686041786,2817906311646906
1073957686041786,2816425995128271
1073957686041786,2817623425008528
1073957686041786,2817289855041885
1073957686041786,2817288941708643
1073957686041786,2817259315044939
976558619150163,1871796759626340
976558619150163,1871796012959748
976558619150163,1871795309626485
976558619150163,1871789296293753
976558619150163,1871788766293806
976558619150163,1871787926293890
976558619150163,1871787269627289
649027869251783,705931660228070
649027869251783,705931256894777
649027869251783,705253233629246
649027869251783,705238450297391
237621793368816,1011147316016256
237621793368816,1010305236100464
237621793368816,1011148016016186
237621793368816,1011094036021584
237621793368816,1011146956016292
237621793368816,1011146779349643
237621793368816,1011056179358703
160333847913434,615690992377715
160333847913434,636771223603025
160333847913434,591218784824936
160333847913434,647526455860835
160333847913434,630456100901204
160333847913434,627544864525661
160333847913434,626329824647165
711225992560661,1212100072473248
711225992560661,1212100619139860
711225992560661,1212111759138746
711225992560661,1212131112470144
711225992560661,1212136809136241
711225992560661,1212158439134078
711225992560661,1212167702466485
1661156220788437,2720754178161964
1661156220788437,2720749868162395
1661156220788437,2720749504829098
1661156220788437,2720749238162458
1661156220788437,2720748708162511
684586655073166,1434652320066592
684586655073166,1434651793399978
684586655073166,1434632436735247
684586655073166,1434584463406711
684586655073166,1434568646741626
684586655073166,1434520850079739
684586655073166,1434485446749946
1739852386045883,3397373423627096
1739852386045883,3397391470291958
1739852386045883,3397121850318920
1739852386045883,3397416550289450
1739852386045883,3397428990288206
1739852386045883,3397425266955245
1073957686041786,2817201141717423
1073957686041786,2817198528384351
1073957686041786,2817183325052538
1073957686041786,2817166741720863
1073957686041786,2816996045071266
1073957686041786,2816893341748203
1073957686041786,2816858748418329
976558619150163,1871786589627357
649027869251783,699644610856775
976558619150163,1871786159627400
976558619150163,1871784666294216
976558619150163,1870577109748305
976558619150163,1871783742960975
649027869251783,705233783631191
649027869251783,705233313631238
649027869251783,704515473703022
649027869251783,705102390310997
649027869251783,703382473816322
160333847913434,645178849428929
237621793368816,1011144992683155
160333847913434,648354385778042
160333847913434,647298319216982
160333847913434,640212773258870
160333847913434,623843038229177
160333847913434,644160199530794
160333847913434,645730816040399
711225992560661,1212175049132417
237621793368816,1011144866016501
237621793368816,1011041249360196
237621793368816,1010256042772050
237621793368816,1010330529431268
237621793368816,1011143546016633
711225992560661,1212231312460124
711225992560661,1212333839116538
711225992560661,1212401559109766
711225992560661,1209761279373794
1661156220788437,2706304949606887
1661156220788437,2720748381495877
