group_id,post_id,link_post,public_time_post,first_collect_time_post,lastest_collect_time_post,content_text_post,number_like_post,number_love_post,number_support_post,number_haha_post,number_wow_post,number_sorry_post,number_anger_post,number_share_post,number_cmt_post,number_reaction_post,place_post,hastag_post,image_link_post,image_content_post,source_crawl_post,type_source_post,user_post
160333847913434,647526455860835,https://www.facebook.com/groups/160333847913434/permalink/647526455860835,2020-07-22,2020-07-31,2020-07-31,"Ăn khuya thèm cháo - CHÁO ĐÊM,  Mấy bạn mà hay đi chơi, đi làm về khuya mà bụng đói nhưng vẫn muốn ăn cái gì nhẹ nhẹ dễ chịu thì ghé lại quán này liền nha.,  Cháo ở đây ăn khá ok, mềm, nở đều, tan trong miệng, béo béo thơm thơm đậu xanh chứ không phải kiểu cháo còn hạt bự.,  Có những món ăn kèm như: cá kho, thịt kho, gà kho, xíu mại, trứng muối, trứng bắc thảo, phô mai, chà bông, dưa muối củ kiệu,... bỏ trong những chén nhỏ.,  Quán vỉa hè, nhưng sạch sẽ, gì chứ tiêu chí sạch sẽ là mình đặt lên hàng đầu. ,  Một phần thì tầm 20k, gọi thêm nhiều món thì tính tiền thêm.,  Địa chỉ: 119 đường 2/4 đối diện chùa Kỳ Viên ( ngay ngã ba Sinh Trung và đường 2/4),  Thời gian: từ chiều tối đến khuya.,  Quán có bán tại chỗ và ship đi mình sẽ để bảng hiệu của quán kèm theo bên dưới bình luận nha.,  Các bạn nhớ theo dõi , #, ăncóTâm,  để xem những bài reviews về ăn uống ở Nha Trang của mình nha , ❤️, .,  , #, nhattrangbandoanuong,  , #, nhatrangbảnđồănuống",148,5,2,0,0,0,0,10,51,155,,ăncóTâm nhattrangbandoanuong nhatrangbảnđồănuống,https://scontent.fuln9-1.fna.fbcdn.net/v/t1.0-9/115805710_3676121039084015_8964992017040285267_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=AgWV9VrrcHkAX92KI2m&_nc_ht=scontent.fuln9-1.fna&oh=eefa33db87c9b5c81ac3f587c22e299b&oe=5F474F58 https://scontent.fuln9-1.fna.fbcdn.net/v/t1.0-9/109368084_3676121012417351_2582998985829504269_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=KZF9TWsAlWwAX-QFIPT&_nc_ht=scontent.fuln9-1.fna&oh=b2fee564eeb939c063e99a50c3e3325c&oe=5F4A1139," people sitting, drink, indoor and food",FACEBOOK,SOCIAL_NETWORK,100000584649606
160333847913434,630456100901204,https://www.facebook.com/groups/160333847913434/permalink/630456100901204,2020-06-24,2020-07-31,2020-07-31,"Chào các bạn, lại là Tâm và #ăncóTâm đây.,  Hôm nay mình lại review thêm một quán ăn vặt ngon quá trời là ngon nữa ở Nha Trang: bếp nhà Anh Béo. ,  Mình chưa ăn mấy món khác của quán nhưng mình đã ăn tai heo cóc non và chân gà cóc non ở đây, ăn được một lần là ăn miết luôn vì mình theo đạo gặm chân gà với mình ghiền sả , :), )))).,  Mình có ăn ở nhiều chỗ rồi nhưng vẫn thấy chân gà và tai heo ở đây trộn là ngon nhất, vừa vị, thấm đều, ngon miệng, sạch, chân gà ngon, mập, béo, có vị chân gà.,  Thấm tháp ngon lành, mà mình vừa ý nữa là cái sả bạn xắt nhỏ ra, nó cũng thấm, mình mê kiểu sả vậy lắm luôn, nên ăn luôn cả sả không chừa lại như những chỗ khác.,  Chủ quán cũng dễ thương thân thiện nữa, bán buôn thì siêu có tâm, siêu dễ mến, 😍, .,  Hình kèm theo là hôm qua mình vừa đặt thêm 1 hộp nữa, 120k, đầy ụ luôn, ăn không hết luôn , :), )))). Một hộp sẽ kèm với 1 bịch nước chấm như vậy á. Đổ ra cái tô bự đầy cái tô luôn, cái hộp mình ăn chắc chỉ chừa ra xương thôi chứ cái gì mình cũng ăn sạch hết vì quá ngon. Giá thành quá rẻ so với chất lượng và số lượng luôn nha , 😋, 😋, 😋, 😋, .,  Địa chỉ: 4B Hồng Lĩnh. ,  Mình sẽ comment thông tin liên hệ dưới bài viết nha.,  Các bạn nhớ theo dõi , #, ăncóTâm,  để đọc những bài review khác về ăn uống ở Nha Trang của mình nha , ❤️, ❤️, .,  , #, nhatrangbandoanuong,  , #, nhatrangbảnđồănuống",51,7,3,0,0,0,0,6,14,61,,ăncóTâm nhatrangbandoanuong nhatrangbảnđồănuống,https://scontent.fudi1-1.fna.fbcdn.net/v/t1.0-9/104277330_3596824833680303_4315739140614129966_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=XX_op9ty4nQAX_1Snm2&_nc_ht=scontent.fudi1-1.fna&oh=8667a9d4dde77adf13027b4cd84382c9&oe=5F49D0DE https://scontent.fudi1-1.fna.fbcdn.net/v/t1.0-9/104734811_3596824927013627_7417216530515829095_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=5OZ7P8IKFxgAX8I63F8&_nc_ht=scontent.fudi1-1.fna&oh=f154b2229226225d69e5c607db173ce6&oe=5F490EC6 https://scontent.fudi1-1.fna.fbcdn.net/v/t1.0-9/105625434_3596824867013633_5589060073558365197_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=IuRg_dj8VUIAX-_lmM0&_nc_ht=scontent.fudi1-1.fna&oh=5b829d1153028e1858549b9285a4b7ab&oe=5F479CD1," food, food",FACEBOOK,SOCIAL_NETWORK,100000584649606
1739852386045883,3392399974124441,https://www.facebook.com/groups/1739852386045883/permalink/3392399974124441,2020-07-28,2020-07-31,2020-07-31,"tuyển mẫu móng bao bền đẹp , 💅🏻, 💅🏻",0,0,0,0,0,0,0,0,2,0,,,,,FACEBOOK,SOCIAL_NETWORK,100021935544283
160333847913434,591218784824936,https://www.facebook.com/groups/160333847913434/permalink/591218784824936,2020-04-20,2020-07-31,2020-07-31,"[Mỗi ngày một điểm check in],  PHIM TRƯỜNG DU LONG,  Xã Công Hải, huyện Thuận Bắc, Ninh Thuận ,  , 🔅, Chỉ mất tầm 30 phút chạy xe máy là các bạn đã có mặt tại Phim trường Du Long, với mức phí tham quan 100k/khách.,  , 🔅, Phim trường Du Long rộng gần 1 ha, được thiết kế phong cảnh hướng về đồng quê mộc mạc. Tới đây, du khách sẽ được hòa mình vào thiên nhiên, với khung cảnh được xây dựng vừa giản dị, thú vị nhưng cũng rất thơ mộng.,  , #, hellonhatrang,  , #, nhattrangbảnđồănuống,  , #, phimtrườngDuLong,  , #, ninhthuận",61,3,0,0,0,0,0,13,19,64,,,https://scontent.fsub8-1.fna.fbcdn.net/v/t1.0-9/93805512_137339641180752_650032781874692096_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=gN9m13HP3CEAX8c-jpk&_nc_ht=scontent.fsub8-1.fna&oh=6c8661cfb8cc4eb953353fecfcb1ebe4&oe=5F477D83 https://scontent.fsub8-1.fna.fbcdn.net/v/t1.0-9/93979289_137339791180737_1000911552460619776_n.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=IIlDcpcsGtwAX8aBwYg&_nc_ht=scontent.fsub8-1.fna&oh=ba2ef0e0eabc8107d8fa99adb5799694&oe=5F498647 https://scontent.fsub8-1.fna.fbcdn.net/v/t1.0-9/93707340_137339704514079_3637949887984697344_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=eDN1QzmbVksAX_MTCn3&_nc_ht=scontent.fsub8-1.fna&oh=0bf7949c450bef83cfa891c4f41b83c0&oe=5F485312 https://scontent.fsub8-1.fna.fbcdn.net/v/t1.0-9/94034967_137339684514081_204705180778758144_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=mD2Kp3WyLikAX8jai5P&_nc_ht=scontent.fsub8-1.fna&oh=791391c86500a195fb73f05b1c46c2d6&oe=5F4918ED https://scontent.fsub8-1.fna.fbcdn.net/v/t1.0-9/93691639_137339747847408_1529306707279216640_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=1ubMg8JihpgAX_Zn6um&_nc_ht=scontent.fsub8-1.fna&oh=f90901ff62e695c4847362d1fbee0bc7&oe=5F4A306B,"Gambar mungkin berisi: 2 orang, orang duduk dan luar ruangan, Gambar mungkin berisi: 1 orang, luar ruangan dan alam, Gambar mungkin berisi: 1 orang, awan, langit dan luar ruangan, Gambar mungkin berisi: satu orang atau lebih, orang berdiri, langit dan luar ruangan",FACEBOOK,SOCIAL_NETWORK,100047141500277
160333847913434,626329824647165,https://www.facebook.com/groups/160333847913434/permalink/626329824647165,2020-06-17,2020-07-31,2020-07-31,"[Review online - photo by Nha Trang bản đồ ăn uống],  𝐀𝐈 𝐌𝐔𝐎̂́𝐍 𝐀̆𝐍 𝐓𝐎𝐊𝐁𝐎𝐊𝐊𝐈 𝐕𝐀̀ 𝐊𝐈𝐌𝐁𝐀𝐏 Đ𝐀̃ 𝐂𝐀́𝐈 𝐌𝐈𝐄̣̂𝐍𝐆 𝐓𝐇𝐈̀ ... 𝐎𝐑𝐃𝐄𝐑 𝐍𝐆𝐀𝐘 𝐌𝐎̣̂𝐓 𝐏𝐇𝐀̂̀𝐍 𝐔́ 𝐍𝐔 Đ𝐈 𝐍𝐄̀ , 🤤,  Xí mê, post này mang tính chất nhem nhem mấy người chưa ăn chiều , 😝,  Ăn bữa chủ nhật dùi mà nay mới lên review được, sr , Đoan Phương,  nhé , 😂,  Danh sách mlem món Hàn xẻng hum nai sẽ là: ,  , 🍙, Đầu tiên là gà chiên giòn sốt cay + topping sốt chesse (45k) phần gà giòn đậm vị chạm vào lưỡi là tan chảy luôn , chesse thơm thơm ăn kèm với cơm rong biển là hết sảy .,  , 🍗, Tiếp theo là kimbap gà cay phô mai (35k) giá hợp lí cho một phần ú nu như hình phần cơm mềm thơm mùi mè thêm phần topping siêu nhiều.,  , 🍘,  Cuối cùng là tokbokki truyền thống (30k) và tokbokki nhân chesse (35k) về bánh gạo viên hình tròn nên ăn hơi ngán còn phần nước sốt thì okla rất hợp khẩu vị mình .,  Rồi đoá, ai cần check thử thì hãy comt để chủ quán vào rep nhé, toai hem phải người bán ạ , 🤣,  , #, hellonhatrang,  , #, nhatrangbảnđồănuống,  , #, nhatrangfood",304,18,13,0,0,1,0,91,125,336,,hellonhatrang nhatrangbảnđồănuống nhatrangfood,https://scontent.fguw1-1.fna.fbcdn.net/v/t1.0-9/103575833_155768809337835_1634050474456998477_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=AL7Uhg0LZMQAX99IVBv&_nc_ht=scontent.fguw1-1.fna&oh=52bfdce7e74e0a94da667c805771e024&oe=5F47316A https://scontent.fguw1-1.fna.fbcdn.net/v/t1.0-9/104157368_155768792671170_609139394639120728_o.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=J51x1xs9_OIAX-ra0vZ&_nc_ht=scontent.fguw1-1.fna&oh=23c42081293983ba5034195002e7ab7b&oe=5F48B6C8 https://scontent.fguw1-1.fna.fbcdn.net/v/t1.0-9/83279528_155768849337831_7648983679460365696_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=k4d37RYbMEMAX9Yke_d&_nc_ht=scontent.fguw1-1.fna&oh=ac50310b1beba9c1c69e41dbe4a4ee4d&oe=5F48BE95 https://scontent.fguw1-1.fna.fbcdn.net/v/t1.0-9/103700086_155768972671152_3562828806553171820_o.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=Z07SxX_ns0cAX-EVS7Q&_nc_ht=scontent.fguw1-1.fna&oh=eb93a03fa0714576734d862db838aeab&oe=5F49B849 https://scontent.fguw1-1.fna.fbcdn.net/v/t1.0-9/103964765_155768762671173_8512241638645392136_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=eDHcg0_yS58AX94_hjq&_nc_ht=scontent.fguw1-1.fna&oh=27261151f2813b5498cb7dac5985beff&oe=5F486527," food, food, food, food",FACEBOOK,SOCIAL_NETWORK,100047141500277
711225992560661,1212111759138746,https://www.facebook.com/groups/711225992560661/permalink/1212111759138746,2020-07-25,2020-07-31,2020-07-31,"CARAMEN HÀNG THAN ,  Caramen Dương Hoa 29 Hàng Than tăng giá nhưng e vẫn bán cho mng giá cũ nha, hicc bán để đa dạng thực đơn cho mng đỡ ngán ạ :((,  , 💵,  100k / 10 hộp,  , 💵,  50k / 5 hộp ,  , ☎️,  Hotline : 0981645673",0,0,0,0,0,0,0,0,0,0,,,https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/109099869_149895656720143_5051876357613933566_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=IoiWRhBR7BgAX-f2aok&_nc_ht=scontent-lax3-1.xx&oh=39f69392f589abd6d6809da73c5ae18c&oe=5F472155 https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/110317097_149895663386809_4880642602502820518_n.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=9MRuPqnYHYkAX_TZaY8&_nc_ht=scontent-lax3-1.xx&oh=ccdcf2d226fce5ed6244998bcbc7c72d&oe=5F48F077 https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/111021955_149895690053473_3599586765759663048_n.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=NhvacDBpX1YAX81wPbZ&_nc_ht=scontent-lax3-1.xx&oh=e11f920b86d1af85110c122b3c5c42cf&oe=5F47F2E3," food, food",FACEBOOK,SOCIAL_NETWORK,100050991273768
711225992560661,1212100072473248,https://www.facebook.com/groups/711225992560661/permalink/1212100072473248,2020-07-25,2020-07-31,2020-07-31,"https://m.facebook.com/story.php?story_fbid=2693747067613875&id=100009358247825, 🙊, 🙊, 🙊, Cuối tuần rồi cần bồi bổ gì cho bản thân sau cả tuần làm việc mệt mỏi????,  , 👉, 👉, Lựa chọn , 🦃, 🦃, 🦃,  đen hầm thuốc bắc là 1 biện pháp nhanh chóng hiệu quả mà lại không lo bị béo ạ.,  , 🦃, 🦃, Gà ác rất tốt cho sk người già trẻ nhỏ, bà bầu , sau sinh đang cho con bú & những người đang bị suy nhược thể trạng..,  , 👍, Gà luôn được e SINH hầm nóng hổi với vị thuốc bắc thơm nhẹ nhàng mà ko lo bị hắc.,  Không dùng ngải vì tính ngải rất nóng chỉ thích hợp mùa lạnh nên ko đc e sử dụng mùa hè.,  Alo e SINH sip nhé.,  , 🤑, 🤑, 🤑, 🤑, 80k / 1 con,                       150k/2 con,  , 🆘️, 🆘️, 🆘️, 🆘️, CẦN LÀ CÓ**** GỌI LÀ TỚI ,  , ☎️, ☎️, ☎️, ☎️, 0976201318",1,0,0,0,0,0,0,0,0,1,,,https://scontent.fdac14-1.fna.fbcdn.net/v/t1.0-9/109815161_2693746787613903_7942918230377268843_n.jpg?_nc_cat=111&_nc_sid=110474&_nc_ohc=63F3ClYe-jwAX_oYJbw&_nc_ht=scontent.fdac14-1.fna&oh=10e50df3a55816fe3d8161e2bc348768&oe=5F470879 https://scontent.fdac14-1.fna.fbcdn.net/v/t1.0-9/109095160_2693746874280561_3333751235532998135_n.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=GWG1K2N04IsAX-5vA82&_nc_ht=scontent.fdac14-1.fna&oh=b1447e0a709fa6c888820c41856e1bc5&oe=5F4A9466 https://scontent.fdac14-1.fna.fbcdn.net/v/t1.0-9/110331985_2693746950947220_4442563269835269613_n.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=ripmvFm7xRwAX_u48kf&_nc_ht=scontent.fdac14-1.fna&oh=f6e243bf0fb84b211b23701cc71df465&oe=5F49E3AD https://scontent.fdac14-1.fna.fbcdn.net/v/t1.0-9/109923577_2693746997613882_6666722586254748184_n.jpg?_nc_cat=100&_nc_sid=110474&_nc_ohc=Xs2CVCyanzIAX_J7bfY&_nc_ht=scontent.fdac14-1.fna&oh=06cad719ba9220528b57b210b7a07b02&oe=5F4871AB," food, food, food",FACEBOOK,SOCIAL_NETWORK,100009358247825
711225992560661,1212131112470144,https://www.facebook.com/groups/711225992560661/permalink/1212131112470144,2020-07-25,2020-07-31,2020-07-31,Chuyên sỉ bánh tráng trộn,0,0,0,0,0,0,0,0,0,0,,,https://scontent.fpnh10-1.fna.fbcdn.net/v/t1.0-9/109879662_3179066198825971_1444471707116731570_n.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=U94gKi86I5MAX8BGLgy&_nc_ht=scontent.fpnh10-1.fna&oh=66fc6cbedcc54dddf0625514c606e9c7&oe=5F493E7D https://scontent.fpnh10-1.fna.fbcdn.net/v/t1.0-9/115821598_3179066262159298_1860580166572433630_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=Flm3cw76xm8AX8V_ZaR&_nc_ht=scontent.fpnh10-1.fna&oh=298215841823fa60debd347316bd8ace&oe=5F4839DE https://scontent.fpnh10-1.fna.fbcdn.net/v/t1.0-9/110146855_3179066348825956_8420032251983307889_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=Ha0Ksi_lUtgAX-hvf7I&_nc_ht=scontent.fpnh10-1.fna&oh=f4dffd6238fa98377b5250a00d7b8b4a&oe=5F48B414 https://scontent.fpnh10-1.fna.fbcdn.net/v/t1.0-9/109566740_3179066458825945_2920762911447318280_n.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=RnLhpfJPLhYAX9G5chq&_nc_ht=scontent.fpnh10-1.fna&oh=ff2c04d56f9291786ab652b6fd14aeff&oe=5F4823E3," food and indoor, food, food",FACEBOOK,SOCIAL_NETWORK,100001678675567
237621793368816,1011148016016186,https://www.facebook.com/groups/237621793368816/permalink/1011148016016186,2020-07-30,2020-07-31,2020-07-31,"Hnay e còn 15 gói chè liên ,  E bán xả hết cho gọn ,  Chỉ 25k/1 gói , 🥰,  ( ship từ 2 cốc) ,  , 👉,  70k/3 gói ,  Lh :0393366516,  , 👉,  Có sẵn tại tp thanh hóa",1,0,0,0,0,0,0,0,0,1,,,https://scontent.ffor2-1.fna.fbcdn.net/v/t1.0-9/116335633_754891891912187_7350782377835453531_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=w1l6ScYDudwAX_k1XCy&_nc_ht=scontent.ffor2-1.fna&oh=174954fb000b2272fde11e125acfaa71&oe=5F4A6742 https://scontent.ffor2-1.fna.fbcdn.net/v/t1.0-9/109959536_754891931912183_7948828217028132057_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=JBHJGXXLadwAX-cN0wf&_nc_ht=scontent.ffor2-1.fna&oh=f47a37aee112044f35c3b871aa1dabc6&oe=5F4810F0 https://scontent.ffor2-1.fna.fbcdn.net/v/t1.0-9/110080866_754891898578853_7227510090435586802_n.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=oho6p9MimEQAX8ATxlZ&_nc_ht=scontent.ffor2-1.fna&oh=110d21daf4e7744942402c979e9dbbe4&oe=5F4A6758,"., food, 'Chè Liên'",FACEBOOK,SOCIAL_NETWORK,100021741498925
649027869251783,705931256894777,https://www.facebook.com/groups/649027869251783/permalink/705931256894777,2020-06-16,2020-07-31,2020-07-31,"Chảy nước miếng , 🤤, 🤤",25,5,0,0,1,0,0,15,0,31,,,https://scontent-gig2-1.xx.fbcdn.net/v/t1.0-9/103490616_309790630410420_7366193781837181165_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=xjTLXtgYJT8AX_p2Seg&_nc_ht=scontent-gig2-1.xx&oh=ce95073264b877d9eece7f1ae7658df3&oe=5F494818 https://scontent-gig2-1.xx.fbcdn.net/v/t1.0-9/104328753_309790670410416_7514279833574535486_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=KRr2yl2RpWwAX8yR1DC&_nc_ht=scontent-gig2-1.xx&oh=a3af71699f793ce04c424b1200dcb527&oe=5F483BAB https://scontent-gig2-1.xx.fbcdn.net/v/t1.0-9/104428584_309790780410405_8880902066546526330_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=dblQCS4RY4oAX9-\-\Lo-&_nc_ht=scontent-gig2-1.xx&oh=2c34012a7ac49848077c980d7b1da3e4&oe=5F49BE79 https://scontent-gig2-1.xx.fbcdn.net/v/t1.0-9/102933478_309790750410408_622952975639938013_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=0V0YDuIPs4AAX8UcMS2&_nc_ht=scontent-gig2-1.xx&oh=6f97b9a3b71ded953b31792b1ac5bede&oe=5F4729D6 https://scontent-gig2-1.xx.fbcdn.net/v/t1.0-9/103639618_309790700410413_1297206469454274816_n.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=2-H-8ryRsuQAX8gQkVQ&_nc_ht=scontent-gig2-1.xx&oh=4362390f50ce9c4b3f1c8046d57f60fa&oe=5F49CE1F," food, food, fruit and food, fruit and food",FACEBOOK,SOCIAL_NETWORK,100041384556510
711225992560661,1212167702466485,https://www.facebook.com/groups/711225992560661/permalink/1212167702466485,2020-07-25,2020-07-31,2020-07-31,có Ruốc cá hồi đây ạ...ai quan tâm ib,0,0,0,0,0,0,0,0,0,0,,,https://scontent.flim1-2.fna.fbcdn.net/v/t1.0-9/115874206_704027523491949_5047553423153024404_n.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=0u27ukLLq8EAX_dSb5s&_nc_ht=scontent.flim1-2.fna&oh=6e44df5c1d7eaf026c7d07eb769e6ee0&oe=5F48F1CD https://scontent.flim1-1.fna.fbcdn.net/v/t1.0-9/110113404_704027563491945_3999277638341546678_n.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=8wPKvA9LwWkAX_NiwMn&_nc_oc=AQlhKIUUqE74ewDEEebmXsbdI-LPhOeOH3JbieqFLHf2E5tLAPp0NfPRiY4YRcnuTE8&_nc_ht=scontent.flim1-1.fna&oh=70a14e0915c8a1695d386c733f825361&oe=5F46EB7E https://scontent.flim1-2.fna.fbcdn.net/v/t1.0-9/111454680_704027603491941_5907328192166816884_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=1BX9-IOrvDoAX_6Udl-&_nc_ht=scontent.flim1-2.fna&oh=8dd5c0fce2b85e8702f9b93336e0a3fd&oe=5F49B2EB https://scontent.flim1-1.fna.fbcdn.net/v/t1.0-9/110256797_704027630158605_1377640972336758855_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=6_SS-xjcdUkAX9u62bk&_nc_ht=scontent.flim1-1.fna&oh=c06f0a0f46757abda8cbe9fe18ef9572&oe=5F4902F0 https://scontent.flim1-1.fna.fbcdn.net/v/t1.0-9/116002096_704027663491935_3418153806681234575_n.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=5_4nG96U9xUAX_p0Mmm&_nc_ht=scontent.flim1-1.fna&oh=1f6b5f781293bbbcb40a49cf86f379df&oe=5F49F8DB,"., food and indoor, food, food",FACEBOOK,SOCIAL_NETWORK,100016541229659
711225992560661,1212158439134078,https://www.facebook.com/groups/711225992560661/permalink/1212158439134078,2020-07-25,2020-07-31,2020-07-31,"https://m.facebook.com/story.php?story_fbid=2693811334274115&id=100009358247825, 🌯, Phở cuốn nhà e SINH đã có.,  , 👉, Ib e sip nhé.,  , 🤑, 50k/ 5c,  , ☎️, ☎️, ☎️, ☎️, 0976201318",1,0,0,0,0,0,0,0,0,1,,,https://scontent.frix2-1.fna.fbcdn.net/v/t1.0-9/116131668_2693811214274127_4901591377900518296_n.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=7sFqqI9fguEAX9Rq6_g&_nc_ht=scontent.frix2-1.fna&oh=82f52a03f7b56aa502803784196214bf&oe=5F499DAB https://scontent.frix2-1.fna.fbcdn.net/v/t1.0-9/111222351_2693811254274123_4438208234905522524_n.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=GI1eOkcOrTQAX-mRoKV&_nc_ht=scontent.frix2-1.fna&oh=1080b49aeeb62304310c62b56241e408&oe=5F4894A7 https://scontent.frix2-1.fna.fbcdn.net/v/t1.0-9/110034060_2693811287607453_2135509032812508395_n.jpg?_nc_cat=110&_nc_sid=110474&_nc_ohc=990aggEj-CcAX8VTudw&_nc_ht=scontent.frix2-1.fna&oh=99e4f97f7f3c0fcc49ee017b3fd7b7db&oe=5F495AC8 https://scontent.frix2-1.fna.fbcdn.net/v/t1.0-9/109562668_2693811307607451_5902892836059847670_n.jpg?_nc_cat=101&_nc_sid=110474&_nc_ohc=zQheCSF-Lo4AX8nTIcf&_nc_ht=scontent.frix2-1.fna&oh=673fb979b74a08263c85bb4ffc5f5fc8&oe=5F47E22B," food, food, food",FACEBOOK,SOCIAL_NETWORK,100009358247825
1661156220788437,2720754178161964,https://www.facebook.com/groups/1661156220788437/permalink/2720754178161964,2020-07-30,2020-07-31,2020-07-31,"Quần kaki cho các giai đây ạ,  Quần kaki của hãng này thì thích rồi ạ. Chất kaki mỏng, đã được xử lý qua giặt công nghiệp để làm mềm vải. Quần có tăng đơ chun điều chỉnh độ rộng chật bụng nhé ạ. Đến mùa đi học là các bạn ấy cần mấy mẫu quần này lắm. Phối với sơ mi hay các áo nỉ thì siêu đẹp vừa nam tính vừa khỏe khoắn. Mà màu này sạch, dễ giặt, đỡ tốn bao nhiều thời gian cho các mẹ ạ.,  ☆ Size : 100.110.120.130.140,  ☆ Màu sắc: xanh,  Link shopee: , https://shopee.vn/Qu%E1%BA%A7n-kaki-xanh-BT-i.243689720.444…",0,0,0,0,0,0,0,0,0,0,,,,,FACEBOOK,SOCIAL_NETWORK,100002910885656
237621793368816,1011056179358703,https://www.facebook.com/groups/237621793368816/permalink/1011056179358703,2020-07-30,2020-07-31,2020-07-31,Ai cần sỉ lẽ ib e nha,5,0,0,0,0,0,0,0,20,5,,,https://scontent.fhre1-1.fna.fbcdn.net/v/t1.0-9/116536083_2558395101080593_8309949123005024603_n.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=NttsbxTfbbcAX_ZX0Gx&_nc_ht=scontent.fhre1-1.fna&oh=d7e585dcbf0db7d13ff96443d1b38f07&oe=5F46F2D7 https://scontent.fhre1-1.fna.fbcdn.net/v/t1.0-9/116240959_2558395111080592_6774143061647737209_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=-tadSWPwbnwAX-vRTUK&_nc_ht=scontent.fhre1-1.fna&oh=6646f469483ce278b7243f7209262b05&oe=5F4A2217,.,FACEBOOK,SOCIAL_NETWORK,100007303834202
